image_path,n_regions,n_notes,notes_kept_preview,reason
package_aa/000130282-1_1_1/000130282-1_1_1.png,18,17,note.quarter-L4 note.quarter-L6 note.quarter-S4 note.quarter-L5 note.quarter-S3,count_mismatch
package_ab/220032154-1_1_2/220032154-1_1_2.png,13,14,note.whole-L4 note.half-S2 note.half-L4 note.quarter-L2 note.quarter-L2,count_mismatch
package_aa/000135143-7_1_1/000135143-7_1_1.png,10,13,note.quarter-L2 note.half-S-2 note.quarter-S0 note.half-S-2 note.quarter-L0,count_mismatch
package_aa/000105192-1_1_1/000105192-1_1_1.png,11,12,note.quarter-L4 note.half-S5 note.quarter-L3 note.half-L4 note.quarter-L5,count_mismatch
package_ab/230001914-1_3_1/230001914-1_3_1.png,7,8,note.half-S3 note.half-L2 note.quarter-L1 note.quarter-L0 note.half-L4,count_mismatch
package_aa/000104079-1_1_1/000104079-1_1_1.png,8,9,note.whole-S3 note.half-S3 note.half-L4 note.whole-S4 note.half-S4,count_mismatch
package_ab/230002218-1_3_2/230002218-1_3_2.png,6,7,note.half-S0 note.half-S1 note.half-S2 note.quarter-L4 note.half-L4,count_mismatch
package_aa/000125771-18_1_1/000125771-18_1_1.png,12,15,note.half-S0 note.beamedRight1-L5 note.beamedLeft1-L4 note.half-S0 note.beamedRight1-L6,count_mismatch
package_aa/000105052-1_41_1/000105052-1_41_1.png,10,11,note.quarter-S1 note.half-L0 note.quarter-S1 note.quarter-S2 note.half-S1,count_mismatch
package_aa/000105932-1_1_1/000105932-1_1_1.png,9,10,note.whole-S5 note.whole-S6 note.half-S5 note.half-S5 note.half-S5,count_mismatch
package_ab/211010634-1_1_1/211010634-1_1_1.png,11,12,note.whole-S4 note.whole-L4 note.half-S3 note.whole-L5 note.half-S4,count_mismatch
package_aa/000126928-1_1_1/000126928-1_1_1.png,14,15,note.quarter-S4 note.quarter-L6 note.quarter-L3 note.quarter-S5 note.quarter-S2,count_mismatch
package_ab/150204011-1_1_1/150204011-1_1_1.png,10,11,note.quarter-L2 note.quarter-S4 note.quarter-L4 note.quarter-L4 note.quarter-S3,count_mismatch
package_ab/211006987-1_5_1/211006987-1_5_1.png,14,15,note.whole-L4 note.whole-S3 note.whole-L4 note.whole-S4 note.whole-L4,count_mismatch
package_ab/211002740-1_1_1/211002740-1_1_1.png,15,19,note.eighth-S3 note.eighth-S3 note.quarter-S3 note.eighth-L4 note.eighth-L4,count_mismatch
package_ab/220032491-1_1_1/220032491-1_1_1.png,6,7,note.whole-S3 note.whole-L4 note.whole-S4 note.whole-L4 note.whole-S3,count_mismatch
package_ab/190004758-1_1_1/190004758-1_1_1.png,4,5,note.half-L2 note.half-L1 note.half-S1 note.half-S0 note.quarter-L1,count_mismatch
package_ab/230002033-1_2_1/230002033-1_2_1.png,7,8,note.half-L1 note.half-L2 note.half-L3 note.half-S1 note.half-L2,count_mismatch
package_aa/000130170-1_1_1/000130170-1_1_1.png,17,18,note.beamedRight1-L0 note.beamedLeft1-S0 note.beamedRight1-L1 note.beamedBoth1-S1 note.beamedBoth1-L2,count_mismatch
package_aa/000116557-1_1_2/000116557-1_1_2.png,19,20,note.half-L0 note.half-S0 note.beamedRight1-L1 note.beamedBoth1-L0 note.beamedBoth1-S0,count_mismatch
package_ab/190001152-1_1_1/190001152-1_1_1.png,30,29,note.eighth-S4 note.eighth-L5 note.quarter-S5 note.eighth-S5 note.eighth-S5,count_mismatch
package_aa/000126451-1_1_1/000126451-1_1_1.png,9,12,note.whole-L3 note.half-S1 note.half-L2 note.half-L1 note.whole-L3,count_mismatch
package_aa/000101203-1_3_1/000101203-1_3_1.png,13,12,note.eighth-S4 note.quarter-S6 note.eighth-L6 note.eighth-S5 note.quarter-L7,count_mismatch
package_aa/000120167-1_1_1/000120167-1_1_1.png,22,21,note.quarter-S4 note.eighth-L4 note.eighth-S3 note.quarter-L4 note.quarter-L2,count_mismatch
package_ab/190024252-1_1_1/190024252-1_1_1.png,10,11,note.quarter-L1 note.half-L1 note.quarter-L1 note.beamedRight2-S1 note.beamedBoth2-L2,count_mismatch
package_ab/230006103-1_2_1/230006103-1_2_1.png,6,7,note.half-L-1 note.quarter-S-1 note.quarter-S-1 note.beamedRight1-S-1 note.beamedLeft1-L0,count_mismatch
package_ab/220032511-1_1_2/220032511-1_1_2.png,14,15,note.whole-L4 note.half-L4 note.half-S2 note.half-L3 note.quarter-S1,count_mismatch
package_ab/212001649-1_3_1/212001649-1_3_1.png,13,14,note.half-S0 note.quarter-L1 note.beamedRight1-S1 note.beamedBoth1-S2 note.beamedBoth1-S3,count_mismatch
package_aa/000138949-1_2_1/000138949-1_2_1.png,12,13,note.half-S3 note.beamedRight1-L4 note.beamedLeft1-S3 note.beamedRight1-L3 note.beamedLeft1-S2,count_mismatch
package_aa/000120780-1_1_1/000120780-1_1_1.png,15,16,note.quarter-L1 note.quarter-S1 note.quarter-L1 note.quarter-S0 note.quarter-L2,count_mismatch
package_ab/220000350-1_4_1/220000350-1_4_1.png,6,15,note.quarter-S4 note.quarter-L4 note.quarter-S4 note.sixteenth-S4 note.sixteenth-S4,count_mismatch
package_ab/220015551-1_1_1/220015551-1_1_1.png,12,14,note.quarter-S4 note.quarter-S4 note.quarter-S4 note.eighth-S-1 note.beamedRight1-L0,count_mismatch
package_ab/212001285-1_3_1/212001285-1_3_1.png,9,10,note.quarter-L5 note.quarter-S3 note.quarter-S2 note.quarter-S1 note.quarter-S-1,count_mismatch
package_ab/201007954-1_1_2/201007954-1_1_2.png,6,8,note.quarter-S3 note.quarter-L4 note.quarter-S4 note.eighth-S4 note.quarter-L4,count_mismatch
package_ab/200185305-1_8_1/200185305-1_8_1.png,11,10,note.quarter-S1 note.quarter-L3 note.quarter-S1 note.quarter-L2 note.quarter-L1,count_mismatch
package_ab/230002681-1_11_1/230002681-1_11_1.png,14,15,note.half-S4 note.half-S5 note.half-S5 note.half-S5 note.quarter-L6,count_mismatch
package_aa/000107247-1_1_1/000107247-1_1_1.png,15,16,note.beamedRight1-S2 note.beamedLeft1-L2 note.beamedRight1-S1 note.beamedLeft1-S0 note.half-S0,count_mismatch
package_aa/000116508-1_1_1/000116508-1_1_1.png,9,10,note.quarter-S0 note.half-L2 note.quarter-S2 note.half-L3 note.quarter-S3,count_mismatch
package_ab/220030910-1_1_2/220030910-1_1_2.png,13,14,note.quarter-S2 note.quarter-S2 note.half-S2 note.half-S2 note.quarter-S2,count_mismatch
package_ab/211002624-1_1_1/211002624-1_1_1.png,5,6,note.whole-L1 note.half-L2 note.half-S2 note.half-S1 note.half-L1,count_mismatch
package_ab/220018585-1_1_1/220018585-1_1_1.png,7,8,note.half-L2 note.quarter-S1 note.half-L1 note.beamedRight1-S2 note.beamedLeft1-S1,count_mismatch
package_aa/000101927-1_1_1/000101927-1_1_1.png,15,16,note.whole-S4 note.whole-L4 note.whole-S4 note.whole-L3 note.whole-L2,count_mismatch
package_ab/225001690-1_1_1/225001690-1_1_1.png,7,10,note.half-L2 note.half-S2 note.half-S2 note.quarter-L2 note.quarter-S1,count_mismatch
package_aa/000117881-1_1_1/000117881-1_1_1.png,15,11,note.beamedRight3-L3 note.beamedBoth3-S3 note.quarter-L5 note.beamedRight1-L4 note.beamedLeft1-L3,count_mismatch
package_ab/211006984-1_2_1/211006984-1_2_1.png,13,14,note.whole-L3 note.whole-L2 note.whole-S2 note.whole-L3 note.half-L3,count_mismatch
package_ab/225001242-1_1_1/225001242-1_1_1.png,7,9,note.half-L3 note.quarter-L4 note.quarter-S4 note.half-L5 note.half-L5,count_mismatch
package_aa/000116626-1_1_1/000116626-1_1_1.png,17,16,note.beamedRight1-S4 note.beamedBoth1-L4 note.beamedLeft1-S4 note.quarter-S3 note.beamedRight1-S4,count_mismatch
package_ab/212003625-1_5_1/212003625-1_5_1.png,15,16,note.half-S0 note.quarter-S1 note.quarter-S2 note.eighth-L4 note.sixteenth-S3,count_mismatch
package_ab/220032472-1_1_1/220032472-1_1_1.png,23,24,note.whole-L3 note.half-L3 note.half-S2 note.half-S2 note.half-L2,count_mismatch
package_aa/100501011-1_3_2/100501011-1_3_2.png,19,20,note.whole-L2 note.half-L2 note.half-S2 note.half-L3 note.half-S3,count_mismatch
package_ab/220000310-1_1_1/220000310-1_1_1.png,5,7,note.half-L2 note.whole-L2 note.half-L2 note.half-S1 note.half-L1,count_mismatch
package_ab/220030366-1_1_1/220030366-1_1_1.png,12,14,note.half-L3 note.quarter-L4 note.quarter-S4 note.half-L5 note.half-L5,count_mismatch
package_ab/220015780-1_1_1/220015780-1_1_1.png,13,14,note.half-L1 note.half-L3 note.half-S4 note.half-S6 note.eighth-S5,count_mismatch
package_ab/220034523-1_1_1/220034523-1_1_1.png,7,8,note.whole-S1 note.half-L1 note.half-S1 note.half-L2 note.half-S0,count_mismatch
package_aa/000119035-1_1_1/000119035-1_1_1.png,17,16,note.quarter-S2 note.quarter-L4 note.quarter-L5 note.quarter-S4 note.quarter-L4,count_mismatch
package_ab/211002266-1_1_1/211002266-1_1_1.png,9,12,note.whole-L5 note.whole-L5 note.whole-L5 note.whole-L5 note.whole-L4,count_mismatch
package_aa/000106563-1_1_1/000106563-1_1_1.png,8,13,note.whole-S4 note.half-S4 note.half-S4 note.half-S4 note.quarter-S4,count_mismatch
package_ab/220030259-1_1_2/220030259-1_1_2.png,6,8,note.whole-S3 note.half-S3 note.half-S3 note.half-L2 note.half-S1,count_mismatch
package_ab/220019774-1_1_1/220019774-1_1_1.png,11,12,note.half-S4 note.half-L4 note.half-S3 note.half-L3 note.half-L2,count_mismatch
package_aa/000129004-1_1_1/000129004-1_1_1.png,5,6,note.whole-S4 note.whole-L4 note.whole-L3 note.whole-S2 note.whole-L2,count_mismatch
package_ab/201002228-1_4_1/201002228-1_4_1.png,11,12,note.quarter-L0 note.quarter-L1 note.quarter-L2 note.quarter-S3 note.half-L4,count_mismatch
package_ab/220018983-1_1_1/220018983-1_1_1.png,10,12,note.half-L2 note.half-S3 note.half-L3 note.half-S2 note.half-L2,count_mismatch
package_ab/190020294-1_1_1/190020294-1_1_1.png,13,14,note.beamedRight1-L1 note.beamedLeft1-S0 note.quarter-L0 note.quarter-L0 note.half-S0,count_mismatch
package_ab/220000566-1_9_1/220000566-1_9_1.png,12,14,note.half-S1 note.half-S1 note.half-S3 note.half-S3 note.half-L5,count_mismatch
package_aa/000112942-1_1_1/000112942-1_1_1.png,19,18,note.quarter-L5 note.quarter-S4 note.quarter-L4 note.eighth-L4 note.eighth-S4,count_mismatch
package_ab/211003661-1_1_1/211003661-1_1_1.png,14,15,note.whole-L3 note.half-S3 note.half-S2 note.half-L2 note.whole-S3,count_mismatch
package_ab/201007813-1_1_1/201007813-1_1_1.png,8,10,note.half-L1 note.quarter-L1 note.half-L1 note.quarter-L1 note.half-S0,count_mismatch
package_ab/212001810-1_4_1/212001810-1_4_1.png,14,13,note.eighth-S2 note.quarter-L4 note.beamedRight1-L4 note.beamedBoth1-S1 note.beamedBoth1-L1,count_mismatch
package_ab/220017835-1_1_1/220017835-1_1_1.png,13,14,note.half-L3 note.half-L3 note.half-L2 note.half-L1 note.half-S2,count_mismatch
package_aa/000104657-1_1_1/000104657-1_1_1.png,8,9,note.whole-S4 note.whole-S5 note.whole-L5 note.whole-S4 note.half-L3,count_mismatch
package_ab/220019789-1_1_1/220019789-1_1_1.png,8,10,note.half-L2 note.half-L3 note.half-S0 note.half-L1 note.half-S4,count_mismatch
package_ab/230002781-1_1_2/230002781-1_1_2.png,13,14,note.half-L2 note.quarter-L2 note.quarter-L2 note.half-L3 note.half-L3,count_mismatch
package_ab/220017516-1_1_1/220017516-1_1_1.png,16,17,note.half-L2 note.quarter-L2 note.quarter-L2 note.quarter-S1 note.beamedRight1-L2,count_mismatch
package_aa/000116340-1_1_1/000116340-1_1_1.png,19,20,note.sixteenth-S0 note.half-S0 note.beamedRight1-S0 note.beamedBoth2-S0 note.beamedLeft2-S0,count_mismatch
package_ab/190024249-1_1_1/190024249-1_1_1.png,10,11,note.whole-L1 note.whole-L3 note.quarter-L2 note.quarter-S4 note.quarter-L3,count_mismatch
package_ab/212001605-1_3_1/212001605-1_3_1.png,10,11,note.quarter-L3 note.quarter-L4 note.quarter-L5 note.quarter-S1 note.quarter-L3,count_mismatch
package_aa/000127566-1_1_1/000127566-1_1_1.png,23,17,note.quarter-L0 note.beamedRight2-S4 note.beamedLeft2-L4 note.beamedRight2-S4 note.beamedBoth2-L4,count_mismatch
package_ab/220010577-1_4_1/220010577-1_4_1.png,10,11,note.half-S2 note.half-L3 note.half-S3 note.half-L4 note.half-L5,count_mismatch
package_ab/211008238-1_8_1/211008238-1_8_1.png,12,14,note.quarter-L6 note.eighth-S5 note.eighth-L5 note.quarter-L5 note.quarter-L5,count_mismatch
package_aa/110000399-1_1_1/110000399-1_1_1.png,5,18,note.eighth-L4 note.quarter-S4 note.eighth-S4 note.eighth-S4 note.eighth-S4,count_mismatch
package_aa/000125088-8_1_1/000125088-8_1_1.png,7,8,note.half-L1 note.half-S1 note.half-L2 note.half-S2 note.half-L3,count_mismatch
package_ab/150202462-1_1_1/150202462-1_1_1.png,9,10,note.whole-S4 note.half-L5 note.half-L4 note.half-S3 note.quarter-L3,count_mismatch
package_ab/230000045-1_24_2/230000045-1_24_2.png,9,10,note.quarter-L5 note.quarter-S3 note.quarter-L5 note.eighth-S5 note.eighth-S5,count_mismatch
package_aa/000131266-1_1_1/000131266-1_1_1.png,16,15,note.whole-S3 note.quarter-S3 note.quarter-L3 note.quarter-S3 note.quarter-S3,count_mismatch
package_ab/211003416-1_2_1/211003416-1_2_1.png,4,6,note.whole-L3 note.whole-S3 note.half-L3 note.whole-S4 note.half-L4,count_mismatch
package_aa/000126698-1_1_1/000126698-1_1_1.png,19,20,note.quarter-L2 note.quarter-S2 note.quarter-L3 note.quarter-S3 note.beamedRight1-L4,count_mismatch
package_aa/000104825-1_1_2/000104825-1_1_2.png,4,6,note.whole-S4 note.whole-S4 note.whole-L5 note.whole-L5 note.whole-S5,count_mismatch
package_aa/000121199-1_1_1/000121199-1_1_1.png,13,12,note.half-L3 note.quarter-L4 note.quarter-S3 note.quarter-L3 note.quarter-S3,count_mismatch
package_ab/150201956-1_1_1/150201956-1_1_1.png,14,15,note.quarter-L1 note.quarter-L2 note.quarter-L1 note.quarter-L3 note.half-S-1,count_mismatch
package_aa/100501038-1_1_2/100501038-1_1_2.png,3,11,note.whole-S4 note.half-L5 note.half-L5 note.half-L5 note.half-L5,count_mismatch
package_aa/100029137-1_1_1/100029137-1_1_1.png,9,10,note.whole-L4 note.whole-S5 note.half-S4 note.half-S4 note.half-L6,count_mismatch
package_ab/211008050-1_1_1/211008050-1_1_1.png,6,7,note.whole-S2 note.whole-L3 note.whole-S3 note.whole-L3 note.whole-S2,count_mismatch
package_ab/211002883-1_1_1/211002883-1_1_1.png,3,4,note.whole-S3 note.whole-S3 note.whole-L3 note.whole-S4,count_mismatch
package_ab/225001778-1_4_1/225001778-1_4_1.png,13,12,note.quarter-S2 note.beamedRight1-L4 note.beamedLeft1-S3 note.beamedRight1-L4 note.beamedBoth1-S4,count_mismatch
package_ab/201008592-1_6_1/201008592-1_6_1.png,15,16,note.half-L3 note.quarter-S2 note.quarter-S2 note.half-L2 note.half-S2,count_mismatch
package_aa/000132716-1_1_1/000132716-1_1_1.png,14,15,note.quarter-S4 note.quarter-L6 note.quarter-L3 note.quarter-S5 note.quarter-S2,count_mismatch
package_aa/100500764-1_1_2/100500764-1_1_2.png,4,5,note.whole-L4 note.half-L4 note.half-L4 note.whole-S4 note.whole-L4,count_mismatch
package_ab/201008127-1_1_2/201008127-1_1_2.png,14,15,note.quarter-S1 note.quarter-S1 note.quarter-L0 note.quarter-L0 note.quarter-S-1,count_mismatch
package_aa/000105613-1_1_1/000105613-1_1_1.png,11,12,note.half-L1 note.half-S1 note.half-L2 note.half-L1 note.half-S1,count_mismatch
package_aa/000107035-1_22_1/000107035-1_22_1.png,17,19,note.half-S0 note.half-L1 note.quarter-S1 note.quarter-L2 note.quarter-L0,count_mismatch
package_aa/000118932-1_1_1/000118932-1_1_1.png,18,17,note.quarter-S2 note.quarter-S1 note.quarter-S1 note.quarter-S1 note.quarter-S2,count_mismatch
package_ab/230001639-1_1_1/230001639-1_1_1.png,15,16,note.half-L4 note.quarter-L4 note.quarter-L4 note.quarter-L4 note.quarter-L4,count_mismatch
package_ab/220013355-1_2_1/220013355-1_2_1.png,19,20,note.half-L1 note.half-S1 note.beamedRight1-L2 note.beamedBoth1-L2 note.beamedBoth1-S2,count_mismatch
package_ab/225003170-1_3_1/225003170-1_3_1.png,8,9,note.half-S3 note.half-L4 note.half-L2 note.half-S5 note.whole-S3,count_mismatch
package_ab/220011071-1_1_2/220011071-1_1_2.png,8,9,note.half-L3 note.half-S2 note.half-L2 note.half-L4 note.half-S3,count_mismatch
package_aa/000104331-1_1_1/000104331-1_1_1.png,4,6,note.whole-L3 note.whole-L4 note.whole-S4 note.whole-S3 note.whole-L4,count_mismatch
package_ab/230005399-1_2_1/230005399-1_2_1.png,10,11,note.half-L2 note.half-L3 note.half-S4 note.half-S3 note.half-S2,count_mismatch
package_aa/100016947-1_1_1/100016947-1_1_1.png,10,12,note.half-L6 note.half-L5 note.half-S5 note.half-L6 note.half-S5,count_mismatch
package_aa/000112849-1_1_1/000112849-1_1_1.png,12,13,note.quarter-L2 note.quarter-L2 note.eighth-S0 note.eighth-S0 note.quarter-L2,count_mismatch
package_ab/220032456-1_1_2/220032456-1_1_2.png,10,11,note.whole-S3 note.whole-L4 note.whole-L3 note.half-S3 note.whole-S4,count_mismatch
package_ab/211002513-1_1_1/211002513-1_1_1.png,14,15,note.whole-L1 note.whole-L3 note.half-L3 note.half-L3 note.whole-S3,count_mismatch
package_aa/000120678-1_1_1/000120678-1_1_1.png,19,21,note.half-L7 note.beamedRight2-S5 note.beamedBoth2-L6 note.beamedBoth2-S5 note.beamedLeft2-L5,count_mismatch
package_aa/000102241-1_1_2/000102241-1_1_2.png,9,10,note.whole-S0 note.whole-L1 note.whole-S1 note.whole-S1 note.half-L2,count_mismatch
package_aa/100017155-1_1_1/100017155-1_1_1.png,9,10,note.whole-S3 note.whole-L4 note.half-L4 note.half-S3 note.half-S3,count_mismatch
package_aa/000123609-1_1_1/000123609-1_1_1.png,9,10,note.quarter-L0 note.quarter-L1 note.quarter-L2 note.quarter-S-1 note.quarter-L0,count_mismatch
package_ab/190006289-1_1_1/190006289-1_1_1.png,12,13,note.quarter-L2 note.quarter-S2 note.quarter-L3 note.quarter-L2 note.half-S2,count_mismatch
package_aa/100198453-1_1_1/100198453-1_1_1.png,9,10,note.half-S0 note.quarter-L1 note.half-L2 note.quarter-S1 note.quarter-L1,count_mismatch
package_ab/211007211-1_1_1/211007211-1_1_1.png,18,21,note.half-S0 note.beamedRight3-S2 note.beamedBoth3-L2 note.beamedBoth3-S1 note.beamedLeft3-L1,count_mismatch
package_ab/201009284-1_4_1/201009284-1_4_1.png,13,14,note.quarter-S2 note.half-L4 note.quarter-S2 note.half-L4 note.half-L5,count_mismatch
package_aa/000105900-1_1_1/000105900-1_1_1.png,10,12,note.quarter-L3 note.beamedRight1-S3 note.beamedLeft1-L3 note.eighth-S4 note.beamedRight1-L4,count_mismatch
package_aa/100198241-1_1_1/100198241-1_1_1.png,9,10,note.whole-S3 note.half-S3 note.quarter-L3 note.quarter-S2 note.half-L2,count_mismatch
package_ab/190001169-1_1_1/190001169-1_1_1.png,22,21,note.eighth-L3 note.eighth-S2 note.eighth-L3 note.eighth-S3 note.half-L4,count_mismatch
package_ab/200044076-1_2_1/200044076-1_2_1.png,9,10,note.half-S-1 note.beamedRight2-L3 note.beamedLeft2-L4 note.beamedRight2-S3 note.beamedLeft2-S4,count_mismatch
package_ab/140000006-1_1_1/140000006-1_1_1.png,6,7,note.half-S5 note.quarter-S4 note.half-L7 note.quarter-S5 note.half-L8,count_mismatch
package_ab/201008164-1_1_1/201008164-1_1_1.png,8,11,note.whole-S7 note.whole-S7 note.whole-S7 note.half-L6 note.half-S6,count_mismatch
package_ab/220018511-1_1_1/220018511-1_1_1.png,7,8,note.half-S3 note.quarter-L3 note.quarter-S2 note.half-L2 note.half-S2,count_mismatch
package_ab/230003435-1_4_2/230003435-1_4_2.png,8,10,note.half-L4 note.quarter-L4 note.half-S4 note.eighth-S4 note.eighth-S4,count_mismatch
package_aa/000124993-1_1_1/000124993-1_1_1.png,28,29,note.quarter-S3 note.quarter-S4 note.quarter-S5 note.quarter-S4 note.quarter-S3,count_mismatch
package_ab/190026993-1_1_1/190026993-1_1_1.png,16,17,note.beamedRight1-S4 note.beamedBoth2-L4 note.beamedLeft2-S3 note.beamedRight1-L3 note.beamedBoth1-S2,count_mismatch
package_aa/000104639-1_1_1/000104639-1_1_1.png,10,13,note.beamedRight2-S4 note.beamedLeft2-L3 note.eighth-L3 note.sixteenth-S4 note.sixteenth-S4,count_mismatch
package_aa/000101702-1_1_1/000101702-1_1_1.png,13,12,note.quarter-S5 note.eighth-L5 note.eighth-S4 note.quarter-L4 note.beamedRight1-S4,count_mismatch
package_aa/000124679-1_1_1/000124679-1_1_1.png,19,20,note.quarter-L7 note.beamedRight1-L1 note.beamedLeft1-L2 note.beamedRight1-S2 note.beamedBoth1-S1,count_mismatch
package_aa/000102895-1_1_1/000102895-1_1_1.png,12,13,note.quarter-S0 note.half-S0 note.quarter-S0 note.half-L2 note.quarter-S2,count_mismatch
package_aa/000135770-1_1_1/000135770-1_1_1.png,21,22,note.sixteenth-S0 note.half-S0 note.beamedRight3-L-1 note.beamedBoth3-S-1 note.beamedLeft3-L0,count_mismatch
package_ab/211008107-1_2_1/211008107-1_2_1.png,12,13,note.whole-S1 note.whole-S2 note.whole-L2 note.whole-S2 note.whole-L3,count_mismatch
package_ab/212002598-1_1_1/212002598-1_1_1.png,18,20,note.half-L4 note.beamedRight1-L3 note.beamedBoth1-S5 note.beamedBoth1-L4 note.beamedLeft1-L3,count_mismatch
package_aa/000118449-1_1_1/000118449-1_1_1.png,15,16,note.beamedRight1-L2 note.beamedLeft1-S2 note.quarter-L3 note.quarter-L3 note.quarter-S2,count_mismatch
package_aa/000125785-1_1_1/000125785-1_1_1.png,6,8,note.half-L2 note.quarter-S0 note.half-S-2 note.quarter-S-1 note.quarter-L0,count_mismatch
package_aa/000111413-4_1_1/000111413-4_1_1.png,10,11,note.whole-S0 note.half-S0 note.quarter-S0 note.quarter-S0 note.whole-S2,count_mismatch
package_aa/000113718-1_1_1/000113718-1_1_1.png,23,21,note.beamedRight2-S5 note.beamedBoth2-L4 note.beamedBoth2-S3 note.beamedLeft2-L4 note.beamedRight2-S5,count_mismatch
package_ab/220016588-1_1_1/220016588-1_1_1.png,7,8,note.whole-L4 note.whole-S2 note.half-S1 note.half-S0 note.whole-L5,count_mismatch
package_ab/150203762-1_1_1/150203762-1_1_1.png,9,10,note.half-S4 note.sixteenth-S5 note.sixteenth-S4 note.half-L3 note.sixteenth-S4,count_mismatch
package_aa/000101514-1_1_1/000101514-1_1_1.png,15,14,note.half-S1 note.half-S1 note.quarter-S1 note.quarter-S2 note.quarter-S1,count_mismatch
package_aa/100029300-1_1_1/100029300-1_1_1.png,6,7,note.half-S4 note.half-L5 note.half-S5 note.half-S5 note.whole-S5,count_mismatch
package_aa/000102798-1_1_1/000102798-1_1_1.png,15,16,note.eighth-S1 note.eighth-L2 note.quarter-S2 note.quarter-S2 note.quarter-S2,count_mismatch
package_aa/100219157-1_1_1/100219157-1_1_1.png,14,15,note.half-L4 note.half-S0 note.quarter-L4 note.quarter-L5 note.quarter-L4,count_mismatch
package_ab/190018801-1_1_1/190018801-1_1_1.png,23,24,note.beamedRight1-L5 note.beamedLeft1-L4 note.half-L3 note.beamedRight2-S3 note.beamedBoth2-L3,count_mismatch
package_ab/201008223-1_1_1/201008223-1_1_1.png,14,15,note.half-S1 note.quarter-L1 note.half-S0 note.quarter-S1 note.half-S2,count_mismatch
package_ab/190011487-1_1_1/190011487-1_1_1.png,9,10,note.half-S0 note.half-S1 note.half-S2 note.beamedRight1-L4 note.beamedLeft1-S0,count_mismatch
package_ab/225001311-1_1_1/225001311-1_1_1.png,7,8,note.whole-S3 note.half-S4 note.half-L3 note.half-S3 note.half-L4,count_mismatch
package_ab/230000084-1_21_1/230000084-1_21_1.png,6,7,note.half-L6 note.quarter-S4 note.quarter-S3 note.quarter-S4 note.quarter-S4,count_mismatch
package_aa/000125088-10_1_1/000125088-10_1_1.png,10,12,note.half-L1 note.half-L2 note.half-S1 note.half-S2 note.half-L2,count_mismatch
package_aa/100500962-1_3_1/100500962-1_3_1.png,9,10,note.quarter-L4 note.eighth-L4 note.eighth-L4 note.beamedRight1-S3 note.beamedLeft1-S4,count_mismatch
package_aa/000105906-1_1_1/000105906-1_1_1.png,7,9,note.whole-L4 note.half-L4 note.half-L4 note.whole-S4 note.quarter-L4,count_mismatch
package_ab/212003092-1_3_1/212003092-1_3_1.png,20,13,note.beamedRight1-L2 note.beamedBoth1-L2 note.beamedLeft1-L2 note.beamedRight1-L3 note.beamedBoth1-L3,count_mismatch
package_ab/211005450-1_6_1/211005450-1_6_1.png,4,9,note.quarter-S4 note.quarter-S4 note.quarter-S4 note.half-L4 note.quarter-S4,count_mismatch
package_ab/211004230-1_1_1/211004230-1_1_1.png,10,11,note.whole-L2 note.half-L2 note.whole-L2 note.quarter-S1 note.quarter-L1,count_mismatch
package_ab/211007141-1_4_1/211007141-1_4_1.png,18,20,note.half-S-1 note.beamedRight1-L-1 note.beamedBoth1-S-1 note.beamedBoth1-L0 note.beamedLeft1-S0,count_mismatch
package_aa/000108310-1_1_1/000108310-1_1_1.png,12,13,note.quarter-L3 note.half-S5 note.quarter-S5 note.quarter-L5 note.quarter-S4,count_mismatch
package_aa/100500733-1_2_2/100500733-1_2_2.png,0,6,note.whole-S4 note.whole-S4 note.whole-S4 note.whole-S4 note.whole-S4,count_mismatch
package_aa/000102270-1_4_1/000102270-1_4_1.png,5,8,note.half-S0 note.half-L1 note.whole-S1 note.half-S0 note.quarter-L1,count_mismatch
package_ab/211006670-1_1_1/211006670-1_1_1.png,12,13,note.whole-L1 note.whole-L1 note.whole-L1 note.whole-L2 note.whole-L4,count_mismatch
package_aa/100219081-1_1_1/100219081-1_1_1.png,20,4,note.quarter-L2 note.beamedRight1-L2 note.beamedRight1-L4 note.half-S5,count_mismatch
package_aa/000110282-1_1_1/000110282-1_1_1.png,13,14,note.half-L3 note.half-S2 note.half-L2 note.half-S1 note.quarter-L1,count_mismatch
package_aa/100501059-1_2_2/100501059-1_2_2.png,7,11,note.half-L4 note.half-L4 note.half-L4 note.half-S0 note.half-S0,count_mismatch
package_aa/000115613-1_1_1/000115613-1_1_1.png,8,9,note.whole-S3 note.whole-S3 note.half-S1 note.half-L5 note.half-L5,count_mismatch
package_aa/100500598-1_2_3/100500598-1_2_3.png,12,13,note.half-L4 note.quarter-S3 note.quarter-L4 note.quarter-S2 note.quarter-L3,count_mismatch
package_aa/000124686-1_1_1/000124686-1_1_1.png,20,22,note.half-S0 note.quarter-L1 note.beamedRight1-S1 note.beamedBoth1-L2 note.beamedBoth1-S2,count_mismatch
package_ab/230003559-1_5_1/230003559-1_5_1.png,7,8,note.half-L5 note.half-L4 note.half-S4 note.half-L5 note.half-L6,count_mismatch
package_ab/225001739-1_7_1/225001739-1_7_1.png,12,13,note.half-S0 note.quarter-S0 note.quarter-L3 note.quarter-S4 note.quarter-L4,count_mismatch
package_ab/230003634-1_1_1/230003634-1_1_1.png,7,8,note.quarter-S0 note.half-L-1 note.beamedRight1-L4 note.beamedBoth1-S2 note.beamedBoth1-S1,count_mismatch
